movie_id,title,description,release_year,duration,language,country,genre,director,actors
2362,Movie 2361,"A thrilling adventure of hero number 2361, fighting the odds.",1967,180,French,Germany,Thriller,Director 506,Actor 55
2363,Movie 2362,"A thrilling adventure of hero number 2362, fighting the odds.",2021,91,French,India,Action,Director 684,Actor 754
2364,Movie 2363,"A thrilling adventure of hero number 2363, fighting the odds.",2015,87,French,India,Horror,Director 543,Actor 196
2365,Movie 2364,"A thrilling adventure of hero number 2364, fighting the odds.",2005,114,Japanese,USA,Sci-Fi,Director 512,Actor 599
2366,Movie 2365,"A thrilling adventure of hero number 2365, fighting the odds.",1988,129,Japanese,Germany,Documentary,Director 278,Actor 808
2367,Movie 2366,"A thrilling adventure of hero number 2366, fighting the odds.",2004,151,Spanish,USA,Comedy,Director 381,Actor 79
2368,Movie 2367,"A thrilling adventure of hero number 2367, fighting the odds.",1965,88,Spanish,Germany,Comedy,Director 201,Actor 761
2369,Movie 2368,"A thrilling adventure of hero number 2368, fighting the odds.",1998,98,English,USA,Documentary,Director 873,Actor 120
2370,Movie 2369,"A thrilling adventure of hero number 2369, fighting the odds.",1985,108,Japanese,Japan,Thriller,Director 968,Actor 76
2371,Movie 2370,"A thrilling adventure of hero number 2370, fighting the odds.",2018,176,Spanish,France,Drama,Director 524,Actor 798
2372,Movie 2371,"A thrilling adventure of hero number 2371, fighting the odds.",1950,133,Japanese,USA,Romance,Director 139,Actor 964
2373,Movie 2372,"A thrilling adventure of hero number 2372, fighting the odds.",1959,114,French,USA,Drama,Director 705,Actor 391
2374,Movie 2373,"A thrilling adventure of hero number 2373, fighting the odds.",1986,110,Japanese,South Korea,Sci-Fi,Director 70,Actor 591
2375,Movie 2374,"A thrilling adventure of hero number 2374, fighting the odds.",1974,119,Spanish,Japan,Thriller,Director 191,Actor 51
2376,Movie 2375,"A thrilling adventure of hero number 2375, fighting the odds.",1961,123,Hindi,India,Thriller,Director 32,Actor 954
2377,Movie 2376,"A thrilling adventure of hero number 2376, fighting the odds.",1988,130,Korean,South Korea,Sci-Fi,Director 977,Actor 650
2378,Movie 2377,"A thrilling adventure of hero number 2377, fighting the odds.",2000,130,English,Japan,Documentary,Director 216,Actor 59
2379,Movie 2378,"A thrilling adventure of hero number 2378, fighting the odds.",2022,168,Korean,USA,Romance,Director 104,Actor 582
2380,Movie 2379,"A thrilling adventure of hero number 2379, fighting the odds.",1983,115,Japanese,Japan,Comedy,Director 460,Actor 224
2381,Movie 2380,"A thrilling adventure of hero number 2380, fighting the odds.",1957,105,French,France,Horror,Director 672,Actor 105
2382,Movie 2381,"A thrilling adventure of hero number 2381, fighting the odds.",1975,130,French,Germany,Horror,Director 65,Actor 935
2383,Movie 2382,"A thrilling adventure of hero number 2382, fighting the odds.",1971,167,French,France,Romance,Director 170,Actor 632
2384,Movie 2383,"A thrilling adventure of hero number 2383, fighting the odds.",2004,176,Japanese,South Korea,Horror,Director 199,Actor 97
2385,Movie 2384,"A thrilling adventure of hero number 2384, fighting the odds.",1979,118,French,UK,Action,Director 271,Actor 600
2386,Movie 2385,"A thrilling adventure of hero number 2385, fighting the odds.",1981,102,Hindi,South Korea,Action,Director 341,Actor 63
2387,Movie 2386,"A thrilling adventure of hero number 2386, fighting the odds.",2022,143,English,USA,Sci-Fi,Director 704,Actor 67
2388,Movie 2387,"A thrilling adventure of hero number 2387, fighting the odds.",2015,161,Korean,India,Documentary,Director 222,Actor 659
2389,Movie 2388,"A thrilling adventure of hero number 2388, fighting the odds.",1965,100,Spanish,South Korea,Thriller,Director 452,Actor 864
2390,Movie 2389,"A thrilling adventure of hero number 2389, fighting the odds.",1953,105,Hindi,Japan,Romance,Director 649,Actor 753
2391,Movie 2390,"A thrilling adventure of hero number 2390, fighting the odds.",2019,106,Japanese,USA,Horror,Director 565,Actor 418
2392,Movie 2391,"A thrilling adventure of hero number 2391, fighting the odds.",2018,151,Hindi,France,Horror,Director 619,Actor 382
2393,Movie 2392,"A thrilling adventure of hero number 2392, fighting the odds.",1984,137,Japanese,France,Thriller,Director 194,Actor 681
2394,Movie 2393,"A thrilling adventure of hero number 2393, fighting the odds.",2019,174,Spanish,Germany,Documentary,Director 655,Actor 805
2395,Movie 2394,"A thrilling adventure of hero number 2394, fighting the odds.",2009,170,Japanese,UK,Action,Director 561,Actor 397
2396,Movie 2395,"A thrilling adventure of hero number 2395, fighting the odds.",1994,102,English,Germany,Thriller,Director 971,Actor 982
2397,Movie 2396,"A thrilling adventure of hero number 2396, fighting the odds.",1989,175,French,Germany,Thriller,Director 390,Actor 107
2398,Movie 2397,"A thrilling adventure of hero number 2397, fighting the odds.",2012,144,Hindi,France,Comedy,Director 697,Actor 708
2399,Movie 2398,"A thrilling adventure of hero number 2398, fighting the odds.",2012,166,Spanish,USA,Action,Director 479,Actor 788
2400,Movie 2399,"A thrilling adventure of hero number 2399, fighting the odds.",2014,87,Japanese,UK,Horror,Director 734,Actor 19
2401,Movie 2400,"A thrilling adventure of hero number 2400, fighting the odds.",1988,139,French,France,Horror,Director 152,Actor 687
2402,Movie 2401,"A thrilling adventure of hero number 2401, fighting the odds.",1975,146,Korean,Japan,Thriller,Director 638,Actor 99
2403,Movie 2402,"A thrilling adventure of hero number 2402, fighting the odds.",2023,112,Hindi,UK,Drama,Director 307,Actor 925
2404,Movie 2403,"A thrilling adventure of hero number 2403, fighting the odds.",1986,163,English,Japan,Sci-Fi,Director 205,Actor 920
2405,Movie 2404,"A thrilling adventure of hero number 2404, fighting the odds.",1963,86,English,UK,Documentary,Director 10,Actor 936
2406,Movie 2405,"A thrilling adventure of hero number 2405, fighting the odds.",2022,108,Korean,South Korea,Thriller,Director 551,Actor 796
2407,Movie 2406,"A thrilling adventure of hero number 2406, fighting the odds.",1988,98,Japanese,India,Action,Director 448,Actor 448
2408,Movie 2407,"A thrilling adventure of hero number 2407, fighting the odds.",1981,139,Spanish,France,Thriller,Director 259,Actor 864
2409,Movie 2408,"A thrilling adventure of hero number 2408, fighting the odds.",1960,106,Hindi,Germany,Comedy,Director 55,Actor 689
2410,Movie 2409,"A thrilling adventure of hero number 2409, fighting the odds.",1971,129,Spanish,France,Drama,Director 714,Actor 392
2411,Movie 2410,"A thrilling adventure of hero number 2410, fighting the odds.",2007,96,Hindi,UK,Romance,Director 341,Actor 43
2412,Movie 2411,"A thrilling adventure of hero number 2411, fighting the odds.",2000,143,Spanish,Germany,Thriller,Director 614,Actor 343
2413,Movie 2412,"A thrilling adventure of hero number 2412, fighting the odds.",2009,81,Japanese,India,Drama,Director 197,Actor 969
2414,Movie 2413,"A thrilling adventure of hero number 2413, fighting the odds.",1950,96,Korean,South Korea,Thriller,Director 35,Actor 62
2415,Movie 2414,"A thrilling adventure of hero number 2414, fighting the odds.",2000,147,English,India,Horror,Director 415,Actor 460
2416,Movie 2415,"A thrilling adventure of hero number 2415, fighting the odds.",1958,159,Korean,USA,Thriller,Director 294,Actor 74
2417,Movie 2416,"A thrilling adventure of hero number 2416, fighting the odds.",1977,90,Japanese,Japan,Romance,Director 291,Actor 646
2418,Movie 2417,"A thrilling adventure of hero number 2417, fighting the odds.",1988,97,Japanese,Germany,Documentary,Director 813,Actor 923
2419,Movie 2418,"A thrilling adventure of hero number 2418, fighting the odds.",1993,125,Japanese,France,Comedy,Director 361,Actor 635
2420,Movie 2419,"A thrilling adventure of hero number 2419, fighting the odds.",1983,111,Korean,USA,Documentary,Director 663,Actor 889
2421,Movie 2420,"A thrilling adventure of hero number 2420, fighting the odds.",1974,91,Japanese,UK,Thriller,Director 467,Actor 376
2422,Movie 2421,"A thrilling adventure of hero number 2421, fighting the odds.",2016,100,English,France,Sci-Fi,Director 749,Actor 692
2423,Movie 2422,"A thrilling adventure of hero number 2422, fighting the odds.",2017,170,English,Japan,Documentary,Director 410,Actor 372
2424,Movie 2423,"A thrilling adventure of hero number 2423, fighting the odds.",1967,86,Korean,USA,Comedy,Director 158,Actor 775
2425,Movie 2424,"A thrilling adventure of hero number 2424, fighting the odds.",1988,117,Korean,India,Action,Director 306,Actor 185
2426,Movie 2425,"A thrilling adventure of hero number 2425, fighting the odds.",2008,105,French,USA,Horror,Director 110,Actor 756
2427,Movie 2426,"A thrilling adventure of hero number 2426, fighting the odds.",1995,90,French,Germany,Horror,Director 709,Actor 75
2428,Movie 2427,"A thrilling adventure of hero number 2427, fighting the odds.",2009,93,French,Japan,Comedy,Director 319,Actor 837
2429,Movie 2428,"A thrilling adventure of hero number 2428, fighting the odds.",1977,130,French,USA,Documentary,Director 677,Actor 151
2430,Movie 2429,"A thrilling adventure of hero number 2429, fighting the odds.",2015,115,Spanish,Germany,Thriller,Director 186,Actor 331
2431,Movie 2430,"A thrilling adventure of hero number 2430, fighting the odds.",2008,84,Japanese,India,Romance,Director 232,Actor 312
2432,Movie 2431,"A thrilling adventure of hero number 2431, fighting the odds.",1965,84,Hindi,France,Drama,Director 785,Actor 13
2433,Movie 2432,"A thrilling adventure of hero number 2432, fighting the odds.",1976,180,Spanish,Japan,Documentary,Director 431,Actor 466
2434,Movie 2433,"A thrilling adventure of hero number 2433, fighting the odds.",1993,156,English,South Korea,Drama,Director 426,Actor 368
2435,Movie 2434,"A thrilling adventure of hero number 2434, fighting the odds.",1991,124,Korean,France,Documentary,Director 557,Actor 133
2436,Movie 2435,"A thrilling adventure of hero number 2435, fighting the odds.",1981,150,Korean,UK,Drama,Director 87,Actor 704
2437,Movie 2436,"A thrilling adventure of hero number 2436, fighting the odds.",1992,180,Spanish,UK,Comedy,Director 179,Actor 153
2438,Movie 2437,"A thrilling adventure of hero number 2437, fighting the odds.",1950,109,Korean,USA,Action,Director 853,Actor 770
2439,Movie 2438,"A thrilling adventure of hero number 2438, fighting the odds.",1991,167,French,UK,Sci-Fi,Director 595,Actor 963
2440,Movie 2439,"A thrilling adventure of hero number 2439, fighting the odds.",2002,166,French,Germany,Romance,Director 788,Actor 586
2441,Movie 2440,"A thrilling adventure of hero number 2440, fighting the odds.",2018,144,Japanese,France,Romance,Director 130,Actor 557
2442,Movie 2441,"A thrilling adventure of hero number 2441, fighting the odds.",1970,83,Spanish,India,Thriller,Director 758,Actor 646
2443,Movie 2442,"A thrilling adventure of hero number 2442, fighting the odds.",1966,132,Japanese,USA,Romance,Director 753,Actor 194
2444,Movie 2443,"A thrilling adventure of hero number 2443, fighting the odds.",1989,127,Korean,India,Horror,Director 127,Actor 877
2445,Movie 2444,"A thrilling adventure of hero number 2444, fighting the odds.",2016,132,Japanese,Germany,Documentary,Director 105,Actor 255
2446,Movie 2445,"A thrilling adventure of hero number 2445, fighting the odds.",1957,96,Korean,India,Horror,Director 593,Actor 250
2447,Movie 2446,"A thrilling adventure of hero number 2446, fighting the odds.",1969,157,Hindi,Japan,Comedy,Director 249,Actor 537
2448,Movie 2447,"A thrilling adventure of hero number 2447, fighting the odds.",1959,103,Korean,South Korea,Sci-Fi,Director 450,Actor 490
2449,Movie 2448,"A thrilling adventure of hero number 2448, fighting the odds.",1971,128,Korean,Germany,Thriller,Director 666,Actor 612
2450,Movie 2449,"A thrilling adventure of hero number 2449, fighting the odds.",1975,115,English,Japan,Thriller,Director 875,Actor 49
2451,Movie 2450,"A thrilling adventure of hero number 2450, fighting the odds.",1985,170,Korean,South Korea,Thriller,Director 206,Actor 431
2452,Movie 2451,"A thrilling adventure of hero number 2451, fighting the odds.",1991,149,French,UK,Horror,Director 19,Actor 216
2453,Movie 2452,"A thrilling adventure of hero number 2452, fighting the odds.",2025,165,Spanish,India,Sci-Fi,Director 624,Actor 790
2454,Movie 2453,"A thrilling adventure of hero number 2453, fighting the odds.",1968,146,Japanese,Japan,Thriller,Director 84,Actor 274
2455,Movie 2454,"A thrilling adventure of hero number 2454, fighting the odds.",2019,170,Hindi,USA,Comedy,Director 744,Actor 199
2456,Movie 2455,"A thrilling adventure of hero number 2455, fighting the odds.",1969,122,Korean,UK,Horror,Director 638,Actor 969
2457,Movie 2456,"A thrilling adventure of hero number 2456, fighting the odds.",1952,166,Hindi,UK,Drama,Director 882,Actor 83
2458,Movie 2457,"A thrilling adventure of hero number 2457, fighting the odds.",2013,140,English,France,Horror,Director 886,Actor 622
2459,Movie 2458,"A thrilling adventure of hero number 2458, fighting the odds.",1999,89,French,USA,Action,Director 343,Actor 925
2460,Movie 2459,"A thrilling adventure of hero number 2459, fighting the odds.",1991,131,Korean,UK,Drama,Director 217,Actor 329
2461,Movie 2460,"A thrilling adventure of hero number 2460, fighting the odds.",1961,109,English,Japan,Romance,Director 634,Actor 635
2462,Movie 2461,"A thrilling adventure of hero number 2461, fighting the odds.",2004,132,Spanish,Germany,Action,Director 718,Actor 982
2463,Movie 2462,"A thrilling adventure of hero number 2462, fighting the odds.",2016,158,French,USA,Documentary,Director 485,Actor 468
2464,Movie 2463,"A thrilling adventure of hero number 2463, fighting the odds.",1964,154,Korean,Germany,Action,Director 930,Actor 946
2465,Movie 2464,"A thrilling adventure of hero number 2464, fighting the odds.",1953,112,Spanish,France,Romance,Director 220,Actor 801
2466,Movie 2465,"A thrilling adventure of hero number 2465, fighting the odds.",2011,150,Korean,Germany,Comedy,Director 914,Actor 682
2467,Movie 2466,"A thrilling adventure of hero number 2466, fighting the odds.",1990,93,Hindi,Japan,Drama,Director 163,Actor 626
2468,Movie 2467,"A thrilling adventure of hero number 2467, fighting the odds.",2017,170,English,Germany,Comedy,Director 643,Actor 675
2469,Movie 2468,"A thrilling adventure of hero number 2468, fighting the odds.",1967,136,Japanese,India,Drama,Director 601,Actor 483
2470,Movie 2469,"A thrilling adventure of hero number 2469, fighting the odds.",1958,112,Hindi,Japan,Comedy,Director 783,Actor 484
2471,Movie 2470,"A thrilling adventure of hero number 2470, fighting the odds.",1961,163,Hindi,Japan,Drama,Director 36,Actor 838
2472,Movie 2471,"A thrilling adventure of hero number 2471, fighting the odds.",1987,118,French,India,Sci-Fi,Director 836,Actor 796
2473,Movie 2472,"A thrilling adventure of hero number 2472, fighting the odds.",2002,152,Spanish,USA,Thriller,Director 587,Actor 538
2474,Movie 2473,"A thrilling adventure of hero number 2473, fighting the odds.",1990,84,Spanish,USA,Sci-Fi,Director 891,Actor 571
